Target,MAE,MSE,MAE_Exact,Weekly_ROI,Week_Forecast
0.10572,1.2123577766627924,2.8664233603501645,1.5660235264587208,"[-0.8205918, -0.92791724, -0.9028829, -0.8787848, -0.8239498, -0.77130795, -0.73779047, -0.71302164, -0.66602933, -0.6124485, -0.56617546, -0.5212108, -0.47884673, -0.43873346, -0.4012819, -0.36645383, -0.33380342, -0.30286568, -0.2737574, -0.24654421, -0.22110868, -0.19740468, -0.17536052, -0.15490592, -0.1358819, -0.11794047, -0.10050489, -0.0830403, -0.06481393, -0.04604858, -0.027886331, -0.01027259, 0.0069209747, 0.02369999, 0.03900843, 0.051874585, 0.06254707, 0.072202615, 0.081287146, 0.08986242, 0.0980948, 0.10572068]",[3.333316  2.6848192 2.5443127 ... 2.9473577 3.0461075 0.6978006]
0.51893,1.1937601280542969,2.8064287129368175,1.4567148920746198,"[-0.7481623, -0.789335, -0.7345045, -0.7401998, -0.7527884, -0.76979643, -0.78075534, -0.78726983, -0.75225407, -0.69261503, -0.631444, -0.5718356, -0.5157548, -0.4645726, -0.41788363, -0.37509614, -0.33534932, -0.2978909, -0.26243937, -0.22917199, -0.19847068, -0.17053056, -0.14547168, -0.12327041, -0.10388269, -0.08683079, -0.07146119, -0.057585157, -0.04476358, -0.031067198, -0.01506784, 0.005518319, 0.034300134, 0.07673486, 0.12783685, 0.18265268, 0.2392392, 0.29736465, 0.3557734, 0.41264907, 0.4672327, 0.5189275]",[3.3726063 2.6921453 2.5556355 ... 2.9369595 2.9455795 0.6408824]
-1.54909,1.1766187510054207,2.7896504596838714,1.4597760613799984,"[-1.07145, -1.1723989, -1.170069, -1.1676834, -1.1531734, -1.1476578, -1.1593729, -1.1877131, -1.2138243, -1.2347089, -1.2544062, -1.2730951, -1.2908797, -1.3082671, -1.3252383, -1.3417555, -1.3575883, -1.3725256, -1.386553, -1.3997494, -1.4121569, -1.4238122, -1.4347535, -1.4450134, -1.4546238, -1.4636172, -1.4720275, -1.4798903, -1.487241, -1.4941131, -1.5005385, -1.5065469, -1.5121661, -1.5174233, -1.5223421, -1.5269469, -1.5312588, -1.5352982, -1.5390838, -1.5426327, -1.5459614, -1.5490851]",[3.4618804  2.8834271  2.6984909  ... 3.0174363  3.079824   0.41879082]
0.69717,1.2185871964490635,2.85536906944022,1.6017049046210003,"[-0.73345476, -0.8278095, -0.79338187, -0.7933532, -0.7799035, -0.7654313, -0.75164026, -0.729999, -0.6668037, -0.5924148, -0.51842946, -0.44948775, -0.38158235, -0.3166038, -0.2535541, -0.19263485, -0.13338722, -0.073725104, -0.012242622, 0.055991463, 0.13305597, 0.21082214, 0.2816693, 0.3443104, 0.39884216, 0.44616163, 0.48750463, 0.52354807, 0.55519193, 0.582679, 0.60648257, 0.62668765, 0.6434866, 0.65707755, 0.6678636, 0.6763018, 0.6828207, 0.6877701, 0.6914485, 0.69410574, 0.6959542, 0.69717133]",[3.2763388  2.6830888  2.5140407  ... 2.8379655  2.9273698  0.62399197]
0.76244,1.1826083594660486,2.7867607362329694,1.538612875238587,"[-0.79629093, -0.9347585, -1.017828, -1.1033093, -1.141466, -1.127932, -1.0518693, -0.9286318, -0.7744136, -0.62000865, -0.47772342, -0.34333324, -0.22327009, -0.114642024, -0.014665499, 0.08489607, 0.17422062, 0.26137087, 0.3523068, 0.44233948, 0.5285654, 0.60776436, 0.67736024, 0.7363032, 0.7837719, 0.8199252, 0.84512585, 0.86096704, 0.8690017, 0.87065005, 0.8672464, 0.8600196, 0.85013306, 0.83861053, 0.8263252, 0.813998, 0.802201, 0.7913916, 0.7818765, 0.7738422, 0.7673678, 0.7624438]",[3.6357226 2.9826622 2.8021817 ... 3.219748  3.263925  0.7473564]
-0.67061,1.2209544989788912,2.9145418954227136,1.561203001842646,"[-0.8440695, -0.9221509, -0.92635125, -0.94187593, -0.94095635, -0.9369937, -0.9330292, -0.92337996, -0.9079733, -0.89576364, -0.87975746, -0.86591905, -0.85133904, -0.8373587, -0.82375634, -0.8107818, -0.79847515, -0.7868823, -0.77602315, -0.7659122, -0.75651044, -0.74781656, -0.73978835, -0.73240125, -0.72561765, -0.7194022, -0.7137179, -0.7085282, -0.7037972, -0.6994904, -0.69557464, -0.69201875, -0.6887928, -0.68586934, -0.68322194, -0.6808269, -0.6786614, -0.676705, -0.6749386, -0.6733445, -0.67190695, -0.670611]",[3.7023182 3.0651233 2.8972988 ... 3.0640242 3.210681  0.6574353]
-0.03753,1.2152778834961935,2.9244868377531374,1.557668192951016,"[-0.680801, -0.7312083, -0.6423925, -0.63538265, -0.6072372, -0.5696077, -0.4949704, -0.3981691, -0.3090628, -0.2194308, -0.14405629, -0.07682952, -0.021327045, 0.023034457, 0.05308874, 0.06802332, 0.06830245, 0.06074002, 0.04861884, 0.034150966, 0.01851663, 0.0037132204, -0.008327495, -0.016270839, -0.021871123, -0.025803447, -0.028726272, -0.030931495, -0.032632835, -0.033919625, -0.034853127, -0.035525244, -0.03600048, -0.0363175, -0.03656119, -0.036762767, -0.03693724, -0.03708683, -0.037217103, -0.037331842, -0.037434567, -0.037527774]",[3.4819927 2.8853593 2.6431522 ... 2.881218  3.0402493 0.8897919]
-0.44287,1.1821378295948195,2.765430883542573,1.4960297670914469,"[-0.69765925, -0.65144944, -0.54743505, -0.48452616, -0.429362, -0.40638474, -0.40702072, -0.40441647, -0.38947657, -0.39376333, -0.39732307, -0.4015322, -0.40608382, -0.41025624, -0.4140094, -0.41708323, -0.41977122, -0.4221447, -0.42437446, -0.42634425, -0.42813572, -0.42975432, -0.4312156, -0.43253422, -0.43372315, -0.43479678, -0.43576613, -0.4366422, -0.43743312, -0.43814802, -0.43879408, -0.43937784, -0.43990546, -0.44038254, -0.44081363, -0.44120324, -0.4415557, -0.44187453, -0.44216263, -0.4424229, -0.4426585, -0.44287148]",[3.4485435  2.807493   2.6142452  ... 2.9122953  3.0341725  0.48832768]
-1.0265,1.1891858624034033,2.8319536470951103,1.5529104270454144,"[-0.86133564, -0.8080491, -0.70471054, -0.6157647, -0.53630245, -0.4797933, -0.45288783, -0.446306, -0.47245476, -0.51327646, -0.5525971, -0.5869481, -0.61850035, -0.6473986, -0.67408216, -0.6987712, -0.72177327, -0.743423, -0.7640812, -0.7839899, -0.8031651, -0.82143867, -0.83876014, -0.85511774, -0.8705259, -0.88501334, -0.89861846, -0.9113859, -0.9233641, -0.9346037, -0.9451544, -0.9550617, -0.9643668, -0.97310835, -0.9813213, -0.9890386, -0.99629056, -1.0031059, -1.0095108, -1.0155299, -1.0211871, -1.0265034]",[3.4058926 2.7712152 2.6080873 ... 3.0551312 3.1976652 0.569958 ]
1.1473,1.187259345175773,2.796109195837663,1.5492858267282739,"[-0.5632807, -0.5531564, -0.48388824, -0.50324625, -0.51258, -0.5009261, -0.43594986, -0.32525444, -0.21216059, -0.08428304, 0.040744226, 0.16820297, 0.30713373, 0.4415068, 0.5686771, 0.687109, 0.79487276, 0.8899332, 0.97160405, 1.03884, 1.0909853, 1.1318462, 1.1626182, 1.1847389, 1.1994584, 1.2080866, 1.21183, 1.2118235, 1.2090939, 1.204493, 1.1986991, 1.1922598, 1.185611, 1.1790888, 1.1729373, 1.1673219, 1.1623399, 1.1580362, 1.1544154, 1.151452, 1.1490985, 1.1472954]",[3.4773517 2.7687836 2.641368  ... 2.802167  2.9607975 0.6427555]
-1.58333,1.1891005165104855,2.820358989443829,1.5466926149429532,"[-0.40110195, -0.5127574, -0.5948435, -0.74770033, -0.88541794, -0.985489, -1.0282205, -1.0436655, -1.0534954, -1.0819988, -1.1127491, -1.1398959, -1.1645496, -1.1860745, -1.205437, -1.2236314, -1.2415507, -1.2594062, -1.2770504, -1.2941306, -1.3106642, -1.3267547, -1.3424624, -1.3578393, -1.3729098, -1.3876785, -1.402139, -1.4162877, -1.4301267, -1.4436625, -1.4569004, -1.4698427, -1.4824909, -1.4948469, -1.5069104, -1.5186846, -1.5301685, -1.541366, -1.5522784, -1.5629084, -1.5732582, -1.583329]",[3.5603757 2.8983626 2.7254472 ... 3.036668  3.1004837 0.9809028]
-0.9115,1.183723803513979,2.7757491081093493,1.4127990627080191,"[-1.0311602, -1.149854, -1.2837901, -1.4222767, -1.5295742, -1.6064599, -1.65187, -1.6767902, -1.6913042, -1.6871363, -1.6785665, -1.6632395, -1.6394675, -1.6090144, -1.5738703, -1.5356957, -1.4957545, -1.4547969, -1.4134108, -1.3722734, -1.3317894, -1.292379, -1.2544551, -1.2183192, -1.1841741, -1.1521552, -1.1223466, -1.0947943, -1.069509, -1.0464671, -1.0256188, -1.0068898, -0.9901872, -0.9754033, -0.96242154, -0.9511188, -0.94136864, -0.93304306, -0.9260154, -0.92016137, -0.91536057, -0.91149807]",[3.4403138  2.724867   2.5936227  ... 3.0842328  3.04423    0.25955734]
-0.2256,1.1887793148680887,2.789171479257733,1.5317342203562103,"[-1.1908895, -1.2806963, -1.2111526, -1.105441, -0.9787398, -0.86777854, -0.7896119, -0.73261285, -0.6620186, -0.58854073, -0.5184903, -0.45331353, -0.3953517, -0.34545606, -0.3035163, -0.26864251, -0.23936914, -0.21458851, -0.195861, -0.18388668, -0.17832325, -0.1774192, -0.17975011, -0.18416563, -0.18978798, -0.19598493, -0.20235488, -0.20874807, -0.21472259, -0.21991646, -0.22414209, -0.22731996, -0.22946829, -0.23068012, -0.23110019, -0.23090073, -0.23025917, -0.22935303, -0.22833155, -0.22731407, -0.22638692, -0.2256049]",[3.4379063 2.8337874 2.670352  ... 3.0126    3.1212761 0.3300727]
