Target,MAE,MSE,MAE_Exact,Weekly_ROI,Week_Forecast
0.29878,1.3321236101830265,3.23876755483924,1.7760806788633863,"[-0.6678223, 0.025257047, -0.31920534, -0.10162634, -0.69065845, -1.615843, -1.0652515, -0.44329697, -0.91364, -1.3527591, -1.053344, -0.88171065, -0.30782968, 0.0991968, -0.01375832, -0.68132526, -0.685874, -0.87179935, -0.90744793, -0.6883675, -0.7056069, -0.55725276, -0.51812595, -0.41095418, -0.21238464, -0.19908737, -0.1343165, -0.123187646, -0.17702469, -0.212323, -0.15576628, -0.041710198, -0.011863135, -0.07534872, -0.034586914, 0.05056073, 0.10005726, 0.14676535, 0.17033967, 0.21420734, 0.24836247, 0.29877633]",[3.7394786  3.1680517  3.0857248  ... 2.618487   3.4994361  0.98456496]
0.11848,1.310421324288065,3.2344714557917857,1.5892389415886183,"[-0.67892617, -0.5079639, -1.0249418, -2.1597266, -1.6031612, -1.0409877, -1.6812702, -1.1562407, -1.3159305, -0.54698074, -0.072248556, 0.12781107, -0.393238, -1.0889552, -1.541224, -1.1939082, -0.8745447, -1.558692, -1.376228, -1.1101049, -0.6910052, -1.0578738, -1.1812104, -1.099761, -0.78163135, -0.7737947, -0.93603003, -0.9519121, -0.95853573, -0.8149847, -0.6884294, -0.5590674, -0.6682741, -0.5488269, -0.3151149, -0.2126815, -0.2874466, -0.31997165, -0.1165142, 0.048079535, 0.12681966, 0.118483275]",[3.263307   3.2934747  2.4046845  ... 3.6938257  3.3696952  0.32069156]
0.53442,1.2915365622455224,3.188290277824501,1.533597099318643,"[-0.80518377, -0.88686615, -0.9242366, -1.2283647, -0.81541973, -0.49887952, -0.2531556, -0.62099046, -0.31347224, -0.5748873, -1.0791295, -0.6983311, -0.24838674, 0.15653673, -0.31076625, -0.6562564, -0.91662246, -1.0091281, -1.1164997, -1.3267871, -1.3686377, -1.3008602, -1.171611, -1.0766118, -0.8218148, -0.6518148, -0.67015135, -0.7522051, -0.6665721, -0.46884033, -0.34305036, -0.22862503, -0.0845934, 0.062071294, 0.20906413, 0.28235015, 0.35708237, 0.4189291, 0.5006327, 0.5671255, 0.58819944, 0.5344165]",[3.4182394 2.8148458 3.625839  ... 2.7422156 3.4962382 1.481238 ]
0.04836,1.3766104949907925,3.4770869213771802,1.8668271356218789,"[-1.477923, -1.3298948, -0.33827668, -0.6207119, -0.2609915, -0.069598995, 0.101142846, 0.408341, -0.3040796, -0.52850217, -1.9233866, -1.7047982, -1.232795, -0.34211814, 0.15124682, -0.2468739, -0.3152308, 0.19871922, 0.680803, 0.16079023, -0.007739827, -0.29906, -0.056702808, 0.40804863, 0.24134442, 0.095476106, -0.4408974, -0.13232954, 0.22784507, 0.50278336, 0.15640816, -0.058157988, 0.057211187, 0.13716769, 0.36383283, 0.01788549, -0.033427626, -0.34658402, -0.4061584, -0.15267704, -0.00544288, 0.048355903]",[3.1627264 3.0093224 2.473853  ... 2.481599  3.3718717 1.5643945]
0.26407,1.384440054405997,3.503501876334582,2.1537727935458295,"[-0.5375065, -1.7899485, -1.5059558, -1.4323341, -0.90622383, 0.1148252, 0.034033097, 0.067156866, 0.21114708, 0.8682026, 0.15599078, 0.3912374, -0.288163, -0.38566086, -0.16718999, -0.117517665, 0.09085531, 0.43435585, 0.3837143, 0.061546482, 0.0837546, -0.1957606, 0.2536182, 0.2289424, 0.1690843, 0.22983035, 0.3257306, 0.22110777, 0.2940572, 0.23641762, 0.23193593, 0.28004196, 0.17391276, 0.29086894, 0.163567, 0.2978518, 0.26492533, 0.28242522, 0.21388596, 0.27714983, 0.24807848, 0.26406997]",[3.1064262 3.255039  2.3921084 ... 2.879244  2.5604339 1.1424598]
-1.10391,1.3605271546197317,3.3769583336011757,1.9594127146167668,"[-0.36430272, -0.903409, -0.18522604, -0.55299586, -1.0046263, -1.2682431, -0.28314894, -1.5193524, -1.2061403, -1.5242064, -1.1811692, -1.609196, -1.4349627, -0.7224694, -0.6257111, -1.0037434, -1.3977196, -1.0835745, -1.2408355, -1.6044846, -1.5090607, -1.4597756, -1.4634583, -1.412871, -1.178195, -1.4976676, -1.2407287, -1.2356367, -1.2343276, -1.5068516, -1.2603582, -1.1377618, -1.433818, -1.4418473, -1.1805736, -1.182291, -1.421978, -1.2619972, -1.0907559, -1.2479116, -1.2864572, -1.1039114]",[3.3394904 3.4188812 2.2007616 ... 2.85216   2.9255462 1.0717148]
0.49463,1.265803411876807,3.032752731033116,1.4725678624260992,"[-0.85156035, -1.0124754, -0.98849434, -0.52830523, -0.027824545, -0.35603374, -0.07982579, -0.3381946, -0.06228912, 0.5213543, 0.31994477, 0.50339264, 0.06744874, 0.08608692, 0.09967032, -0.2518997, -0.036505587, 0.06464728, -0.08891682, -0.06583596, 0.04827472, -0.09830798, -0.03430154, -0.011585863, -0.057400018, 0.06636588, 0.018187702, 0.07534876, 0.08674624, -0.010202996, 0.0721465, 0.07294278, 0.083351076, 0.09040814, 0.18728316, 0.22917517, 0.2791321, 0.3430966, 0.36934546, 0.4040414, 0.44497493, 0.49463376]",[3.624707   2.5021029  3.0655677  ... 3.8156552  3.0500581  0.35211036]
-0.91622,1.2875104945442217,3.136251317070544,1.70752937036836,"[-0.73319054, -0.4951244, -0.07832014, 0.2781781, 0.10664939, -0.15719247, -0.3503657, -0.27496845, -0.41855854, -0.60522, -0.81038797, -0.9720314, -1.1287628, -0.97055715, -0.28846374, -0.67280215, -0.7677695, -0.63885653, -0.71260315, -0.9512181, -1.0715307, -1.2063469, -1.2935902, -1.2418352, -1.2508669, -1.2820355, -1.2100409, -1.0207059, -0.9635963, -1.0582236, -1.100244, -1.1893578, -1.2010305, -1.215105, -1.2631555, -1.2942061, -1.1832204, -1.0843718, -1.0335709, -1.0103555, -0.960438, -0.9162165]",[3.4401507 2.4319854 2.699678  ... 2.411217  3.3022232 1.4350426]
-0.00768,1.3477740843336519,3.3588390130145074,1.8270360890503246,"[-0.5605606, -0.39316303, -0.960017, -1.1347282, -1.2651814, -0.8550502, -0.5871623, -1.0721052, -1.7145138, -2.398221, -1.9427032, -1.5665503, -1.1619961, -1.4690872, -1.5500926, -1.336833, -0.63030267, -0.19984803, -0.39120007, -0.36795628, -0.2553599, 0.041361444, -0.015852692, 0.037356086, 0.010641676, 0.44852132, 0.5590836, 0.53763455, 0.47133043, 0.23805034, 0.31745228, 0.23331305, 0.28427294, 0.0559415, 0.024737664, 0.07702943, 0.13163437, 0.109722905, 0.059167806, 0.03444031, -0.022899143, -0.007676164]",[3.1255448 2.4079807 2.7691474 ... 2.8175273 3.1950097 1.0443232]
0.48428,1.2824457948714818,3.1347880584193457,1.6858261617174457,"[-1.068115, -0.6974967, -0.7363446, -0.6223735, -0.5063804, -1.0211203, -1.8444778, -1.4435623, -1.6708591, -1.3283621, -1.6412162, -1.618489, -1.4576539, -1.1993194, -1.0872183, -0.63646257, -0.77380663, -0.33280188, -0.5685386, -0.34401014, -0.30129337, -0.04672119, -0.15264873, 0.1049798, 0.029854067, 0.39799702, 0.13157767, 0.3815414, 0.17700848, 0.422638, 0.17381574, 0.43084013, 0.18972412, 0.4190433, 0.22053894, 0.30811432, 0.2674243, 0.3938918, 0.35013708, 0.39490002, 0.40228042, 0.48427758]",[3.141951   2.854169   3.3943756  ... 2.9728246  4.0340014  0.11077479]
-0.3042,1.2956654743263067,3.1486806117659,1.8023798783717422,"[-0.50206584, -1.1992416, -1.1007731, -0.7542876, -0.42061105, -0.38524857, -0.66592103, 0.10130706, 0.048218668, 0.050527938, -0.6321707, -0.9611133, -0.75239295, -0.645327, -0.07163452, -0.2245875, -0.40473616, -0.22675228, -0.20064525, -0.15748759, -0.23599207, -0.30628356, -0.083376944, -0.20379066, -0.29026437, -0.2609481, -0.14750938, -0.1313968, -0.21309835, -0.2840861, -0.38914514, -0.36728355, -0.2347937, -0.3174448, -0.33182994, -0.3490925, -0.3180103, -0.27510378, -0.34413528, -0.3245694, -0.2691307, -0.30420324]",[3.2318814 3.0526433 2.3024223 ... 2.0326626 2.2189536 1.5963697]
0.38579,1.3421188477638821,3.327158004594686,1.9031903179173346,"[-0.2167955, -0.69424456, -0.023874946, -0.15691581, 0.44618717, 0.7639511, 0.6179492, 0.3929495, -0.092520416, -0.97206587, -0.69534975, 0.21331275, 0.31321287, 1.296714, 0.9515675, 0.623309, 0.22267586, -0.02249757, 0.013951816, -0.29433408, 0.0024254918, 0.36787647, 0.47568637, 0.57240665, 0.6613732, 0.44137657, 0.36911863, 0.44579408, 0.36722472, 0.5731769, 0.72898465, 0.9244809, 0.8268513, 0.7637452, 0.7247713, 0.60187596, 0.46931934, 0.39165443, 0.3627519, 0.4059812, 0.44059277, 0.3857902]",[3.332722  2.4886374 2.6902268 ... 2.0260928 2.6683908 1.3200938]
0.1254,1.3279365933267016,3.3124988263186324,1.8480883781565962,"[-0.18653321, -1.0618412, -0.89298767, -1.1017262, -0.6157845, -1.2662234, -1.3666166, -1.3607866, -1.1943526, -0.6386447, -1.0653327, -0.16167752, -0.44268438, -0.8899364, -1.7906, -1.2737787, -1.2853715, -1.204048, -1.069696, -0.76548284, -0.6782996, -0.8124583, -0.6453312, -0.7528685, -0.6711188, -0.48490772, -0.22734666, -0.24467926, -0.30445436, -0.22527769, -0.04023975, -0.005065318, 0.007960539, 0.07886575, 0.056191996, 0.09209576, 0.11798221, 0.12498762, 0.134723, 0.11649644, 0.14829487, 0.12540479]",[3.615426   2.9567478  2.6960845  ... 2.8168879  3.0606263  0.78190136]
-0.62914,1.3416636808108109,3.400149914611849,1.9889874743869609,"[-0.6661903, -1.0778682, -0.9664468, -1.4086583, -0.829667, -1.1678144, -0.81609267, -0.38172206, -0.68879205, -0.50217986, -0.75624377, -1.0968504, -2.1431122, -1.6901033, -1.1726631, -0.8226706, -1.3559542, -1.6490369, -1.3396432, -1.2679358, -1.0504332, -1.0159289, -1.0963107, -1.3729372, -1.294852, -1.3213794, -1.2562222, -1.3020827, -0.9142127, -0.97556406, -1.1170228, -1.3555206, -1.0540882, -0.84174854, -0.7927673, -0.81404644, -0.9530465, -0.9565437, -0.98000854, -0.66840804, -0.67824084, -0.62914085]",[2.8193755 2.4679775 2.7081368 ... 1.8677644 2.4227512 0.9576045]
0.44236,1.3419388176169342,3.3169678933124795,1.8892070605808235,"[-0.5045636, -0.032651395, 0.03333497, 0.3039266, -0.047970068, -0.014013706, -0.82027674, 0.21660073, 0.107005246, -0.7586626, -0.8956384, -1.305534, -0.63935536, -0.5662541, -0.57462204, -0.487304, -0.4407947, -0.50268126, -0.34157413, -0.25873104, 0.010022205, -0.21151222, -0.08133205, 0.056719374, 0.24192202, -0.021177093, -0.1497109, -0.1002296, -0.050356783, 0.04966322, -0.001085829, -0.02960131, 0.025339643, 0.03287485, 0.1493708, 0.0901739, 0.17625439, 0.24256377, 0.26505786, 0.37029994, 0.39414856, 0.4423562]",[3.241489  3.036374  2.3406732 ... 2.252556  3.2518177 1.3120965]
-1.01128,1.318487413140154,3.2430262569279735,1.7542435447619578,"[-0.98258, -1.5412569, -0.2081191, -0.0079243705, 0.0701112, 0.23103896, -0.13914412, -0.7246947, -1.1717763, -0.21888486, -1.1649369, -1.4198493, -1.3119788, -1.213804, -1.7418053, -1.2529864, -0.9382267, -1.301557, -0.7464168, -0.9810187, -0.9723793, -1.3252048, -1.3003348, -1.1185149, -1.4223229, -1.1079686, -1.287554, -1.1343069, -1.3018897, -0.9892192, -1.0960773, -1.0561578, -0.95284826, -1.0991714, -0.98533744, -1.2273287, -1.046061, -1.1771755, -1.1207331, -1.050563, -1.1356053, -1.0112758]",[3.4846346  2.7469928  2.316649   ... 2.1978364  2.7479997  0.14125185]
0.76669,1.300189155563922,3.1958606790266453,1.5931099040374805,"[-0.37906405, -0.28238407, -0.79559803, -0.84531456, -0.6946723, -0.18651523, 0.0483892, 0.02396252, 0.06914075, 0.18540464, -0.16942179, -0.038962122, 0.013770372, 0.7945654, 0.7826545, 0.32343307, -0.08192584, -0.13541032, -0.084543005, -0.21270055, -0.20748772, -0.21252964, -0.2432823, -0.20514219, -0.1448276, -0.039180744, 0.0658236, 0.07747671, 0.08187972, 0.14332779, 0.43828514, 0.46983203, 0.51662815, 0.38424858, 0.2866675, 0.39707664, 0.51309615, 0.5969903, 0.61220783, 0.64921904, 0.74227226, 0.76668614]",[3.3437035 2.7832274 2.799855  ... 2.0094984 3.1470184 0.6864368]
-1.10482,1.400553354127995,3.565915111582124,2.225920990676485,"[0.38172805, -0.27160108, 0.8587304, 0.8163315, 0.13831961, 0.7112252, 1.0944339, -0.2986081, -0.34373936, -0.8082876, -0.69960153, -0.24733947, 0.76228017, 0.24535763, 0.92143303, 0.20399357, -0.1543208, 0.32678214, 0.23404723, -0.17891407, 0.20916378, 0.045540895, -0.029863287, 0.32397163, -0.22151206, -0.109528944, -0.39227456, -0.37187874, -0.22111665, -0.16727664, -0.36812297, -0.31304017, -0.3457396, -0.47114414, -0.43177152, -0.5937188, -0.7640696, -0.6294939, -0.7331173, -0.74148726, -0.8090891, -1.104815]",[3.2869248 2.8835435 3.0244052 ... 2.5188346 2.9929857 1.300324 ]
0.18326,1.2914047648320284,3.164449258784331,1.6920674652381567,"[0.53835696, -0.04319305, -0.3491412, 0.13870609, -0.44206908, -0.18136914, 0.0012593241, -0.24279575, 0.08140476, -0.28431654, 0.48140004, 0.5695466, -0.4528315, -0.025559204, 0.3917063, -0.039663672, -0.26990715, 0.14686632, -0.0068156514, 0.09942246, 0.17006867, -0.14379163, -0.08004379, 0.085771866, 0.17204835, 0.21493624, -0.11101625, 0.07895635, 0.26757434, 0.13872552, 0.120351836, 0.18205272, 0.1084923, 0.15776804, 0.30661997, 0.18548626, 0.09457672, 0.20006013, 0.22313328, 0.24907598, 0.17753156, 0.18326053]",[2.905769  2.8784206 2.639697  ... 2.4603343 3.038195  1.1476774]
0.31503,1.3348903682771576,3.2870438900802594,2.1623661244510974,"[-0.6519858, -0.8207445, -1.2545769, -1.4234456, -1.4308747, -1.0987748, -1.569271, -1.477158, -1.7854977, -1.9295348, -1.8691838, -1.7230953, -1.6510117, -1.4689397, -2.1961594, -2.421369, -2.1362202, -1.7072486, -1.71584, -1.9102174, -1.648915, -1.3907651, -1.2016722, -1.1513265, -1.0027112, -0.8865826, -0.8208929, -0.8504471, -0.7294135, -0.61181575, -0.4552505, -0.45415828, -0.32817006, -0.1553956, 0.019784348, 0.14311534, 0.18131343, 0.2388522, 0.27572292, 0.30779234, 0.29692173, 0.31502926]",[2.8223119 3.0978658 2.860902  ... 2.0295475 2.9727788 1.2566435]
-0.77299,1.315473294211937,3.225773985322554,1.7424631598058555,"[-0.2539264, -0.3709973, -0.905481, -0.87962294, -0.4451703, -1.0078211, -1.1355016, -1.2347846, -1.298512, -1.2588563, -1.4960008, -2.1087556, -2.3804169, -2.1029701, -2.0813394, -1.4861212, -1.3264115, -1.6615343, -1.5019362, -1.2584827, -1.2483101, -1.2617085, -1.28226, -1.4004126, -1.4346697, -1.2947221, -1.3166025, -1.4154899, -1.318541, -1.2248251, -1.2089002, -1.075433, -1.0003855, -1.031143, -0.94049215, -0.8998878, -0.9075313, -0.84865534, -0.81255853, -0.8221857, -0.8098579, -0.7729891]",[3.664326   2.8059402  2.4883814  ... 2.7665963  3.4052851  0.90161914]
0.80839,1.2680172459363153,3.085150995173535,1.5366413537700023,"[-0.24601585, -1.0608091, -0.5709424, -1.3703189, -1.0523231, -1.2763064, -1.1571333, -1.4301187, -1.4532727, -1.5648263, -1.7906729, -1.031028, -1.3275101, -1.3113229, -1.0681962, -0.9248095, -0.8965067, -0.82481754, -0.5838125, -0.7410109, -0.35442936, -0.5242171, -0.29144508, -0.14012875, -0.1950979, -0.08062805, 0.014283708, 0.12366495, 0.32922053, 0.45193005, 0.25309563, 0.5479397, 0.5268158, 0.43413627, 0.67146343, 0.51501125, 0.61164355, 0.63745296, 0.6593638, 0.7803989, 0.7559874, 0.8083854]",[3.8631678 2.8151195 2.3550878 ... 2.8494494 3.3177676 1.1190438]
0.01926,1.327337048942853,3.282969269279711,1.6337488747182825,"[-0.59073144, -0.21608725, 0.12129253, -0.58351016, -0.8360039, -1.1841974, -1.1172845, -0.7013996, -0.7671956, -0.7559084, -0.5508555, -1.0149118, -1.4228617, -1.3527178, -1.0406506, -0.797914, -1.2295918, -1.2984638, -1.3412385, -1.0449255, -0.8532877, -0.7720656, -0.75712055, -0.74958396, -0.65738606, -0.7526128, -0.71922916, -0.6775874, -0.42197573, -0.48116702, -0.5397691, -0.53626955, -0.44503355, -0.27565265, -0.24615176, -0.15296991, -0.16847698, -0.10410303, -0.109409526, -0.10659653, -0.08522798, 0.01926239]",[3.8241112  2.9616308  2.6163337  ... 2.7778656  3.2369606  0.89031494]
-0.54184,1.2763285808247462,3.0881525782569375,1.6445978441493052,"[-0.14040615, -0.40682098, -0.9238464, -1.0420005, -1.1576756, -2.295236, -1.5582784, -1.0850489, -1.4483731, -0.55813146, -0.71554375, -0.6881143, -1.0680215, -0.8367161, -0.312936, -0.91794735, -1.4174803, -1.2624581, -1.424099, -1.4617397, -1.2100405, -1.4836663, -1.5662608, -1.5846161, -1.3351444, -1.3444023, -1.3793703, -1.0972456, -0.9885218, -1.1476856, -0.9637065, -0.74901605, -0.89183027, -0.8727459, -0.85317546, -0.8733392, -0.8750889, -0.73617214, -0.6918744, -0.76450014, -0.7118009, -0.5418383]",[3.6001942 2.368663  3.174694  ... 3.3271937 3.1849384 0.5707412]
0.18548,1.2949528727228994,3.126966014769485,2.016028239836084,"[-0.29813695, -0.9565162, -1.3866106, -1.173781, -0.44033056, -0.024409942, -0.24875008, 0.30985057, 1.2412938, 0.7377361, 1.1799847, 1.0587292, 0.29392752, -0.04633252, 0.20807552, 0.19427831, -0.1109145, -0.47974247, -0.27214193, -0.04810526, -0.30274028, -0.48755336, -0.18317306, -0.14100169, -0.2876397, -0.26634902, -0.3241194, -0.3999354, -0.27758348, -0.15159523, -0.19554187, -0.20378533, -0.22743191, -0.060310956, 0.035564333, 0.06451369, 0.1056882, 0.103916675, 0.12302868, 0.09737754, 0.14376397, 0.18547723]",[3.3522496 2.8771234 2.8258927 ... 2.7536438 3.2768805 1.6665741]
-0.09049,1.3434605541101703,3.3324953816154395,2.0162365766320365,"[0.1673798, -0.072391875, -0.46809337, -0.26937968, 0.29517737, -0.078569695, 0.41473028, 0.12195152, 0.5173967, 0.7630702, 0.70250773, 0.3148139, 0.18231137, 0.558933, 0.77555805, 0.47633895, 0.05738181, 0.50690603, 0.3022621, 0.51099867, 0.4250343, 0.40785456, 0.5492877, 0.39918733, 0.49842742, 0.4683255, 0.46492052, 0.4017759, 0.2904445, 0.29405344, 0.27521288, 0.22508402, 0.21138707, 0.16589798, 0.030832253, 0.12007876, 0.03238538, 0.02222505, -0.011327445, -0.0529913, 0.021687273, -0.090488285]",[3.5484512  2.5868325  2.9763448  ... 2.4953268  3.4609902  0.84901136]
-1.34334,1.224542882797142,2.901258851552695,1.554972378144454,"[-1.0662034, -1.0219256, -0.45638508, -0.6108999, -0.3961555, -0.17434385, -0.045995183, -0.16073847, -0.32800707, 0.12216614, -0.2002122, -0.69225925, -0.64843625, -0.5551718, -0.8309412, -1.5932869, -1.1738431, -1.4822797, -1.4204664, -1.5497618, -1.6139998, -1.5399793, -1.7652493, -1.7646583, -1.7383946, -1.7935277, -1.7389363, -1.7922964, -1.6498735, -1.7046844, -1.542368, -1.6542958, -1.580145, -1.5942278, -1.5704933, -1.5096612, -1.5131063, -1.4597584, -1.4122632, -1.402221, -1.3357457, -1.3433418]",[3.4817455  2.7438595  2.5830166  ... 2.6790986  3.9270723  0.30436715]
1.3951,1.2900179878372853,3.122517682730262,1.653315055008221,"[0.16072778, 0.2431668, 0.25415623, -0.3375167, -0.33885762, -0.45678043, 0.79866135, 0.8907151, 0.55226415, 0.83510363, 0.7573697, 1.1903242, 1.6726918, 1.272419, 1.1337539, 1.4070523, 1.4645087, 1.7043339, 1.6971047, 1.3618919, 1.43398, 1.355413, 1.6100906, 1.4923232, 1.4324598, 1.4901471, 1.3892106, 1.5654215, 1.5703037, 1.5347587, 1.572682, 1.5062261, 1.500559, 1.5552574, 1.5321261, 1.5011055, 1.4850417, 1.42197, 1.4471115, 1.4115497, 1.418035, 1.3951004]",[3.8061516  2.5646522  2.7514966  ... 3.1771648  2.905192   0.52568173]
