Target,MAE,MSE,MAE_Exact,Weekly_ROI,Week_Forecast
-0.00716,1.3010560422748,3.1810987885591264,1.7449748673907692,"[-0.46789512, -0.7805575, -0.94965273, -0.2652642, -0.19267468, -0.8157217, -0.7847655, -0.18142408, -1.0322256, -1.0909474, -0.5250083, -0.6613, -1.1317364, -0.72941923, -0.39567414, -0.9002291, -0.8326255, -0.22310264, -0.5206443, -0.7844336, -0.29561684, -0.18438789, -0.5648741, -0.40040046, 0.022145845, -0.3142971, -0.4554886, -0.04097487, -0.096473604, -0.344286, -0.2088484, 0.048249967, -0.26314232, -0.31726983, -0.008025493, -0.11283884, -0.29903838, -0.16121694, -0.023306837, -0.25232932, -0.24760024, -0.0071598412]",[3.6433399  2.6112273  2.8594298  ... 2.1968615  3.2855923  0.48945865]
-1.50288,1.2490254628545394,2.9816049061385073,1.7302329119415705,"[-0.9272817, -0.31698018, -0.53481054, -1.2440968, -0.7170952, -0.4860246, -0.83878326, -1.2085532, -1.0048171, -0.9718589, -0.8611475, -0.8657094, -1.1371613, -1.0369556, -0.91454786, -0.8875973, -0.99033695, -1.0578309, -1.0218714, -1.0130594, -1.0295242, -1.1407584, -1.1864231, -1.1564357, -1.1587175, -1.1784923, -1.2210938, -1.2258612, -1.2142788, -1.2302399, -1.2731907, -1.3168023, -1.3342066, -1.3494112, -1.3768616, -1.4076359, -1.4268817, -1.4318411, -1.4406267, -1.4607267, -1.4842706, -1.5028795]",[3.7389555  2.8684394  2.8021088  ... 3.007693   3.2893898  0.79190075]
-0.8917,1.2285922092370707,2.9644956403013025,1.5337147974924976,"[-0.63548785, -0.52013785, -0.08903929, -0.2448383, 0.43624923, 0.84287393, 0.752309, 0.65679646, 0.64681023, 0.49450943, 0.33578256, 0.16712049, 0.183765, 0.1738647, 0.14147632, 0.11164859, 0.027163807, -0.00861115, -0.019345688, -0.02697177, -0.05841533, -0.14985324, -0.2118567, -0.25561255, -0.27521524, -0.3085022, -0.3454457, -0.3859057, -0.4163106, -0.45723554, -0.5012309, -0.5515508, -0.6023518, -0.6489016, -0.6961117, -0.7415131, -0.78272307, -0.8172341, -0.8440708, -0.8655984, -0.88163936, -0.8916992]",[3.6266713 2.5889018 2.7760108 ... 2.2132466 3.3006568 0.8158501]
-0.78615,1.2223054136292835,2.916955437094055,1.5443826086946963,"[-0.8091487, -0.80866617, -1.137996, -1.1630591, -0.45716366, -0.7509307, -0.6481628, -0.5512664, -0.6780752, -0.54358673, -0.67708755, -0.5934438, -0.61431766, -0.6900322, -0.56191397, -0.6183108, -0.60933, -0.61087257, -0.648143, -0.6181637, -0.6607042, -0.6613493, -0.659153, -0.6899626, -0.68336964, -0.6998339, -0.7014039, -0.70151263, -0.7154764, -0.71164227, -0.7202581, -0.72590315, -0.7282705, -0.73774946, -0.7406226, -0.7489727, -0.7559544, -0.7606866, -0.7689285, -0.7737926, -0.7801547, -0.78614795]",[3.6232438  2.4485228  2.960786   ... 2.9476738  2.8421638  0.21171919]
-1.42251,1.2259552371430553,2.957053629904229,1.6170697177908477,"[-1.0496347, -1.2347798, -0.72939277, -0.7537566, -0.72203296, -0.7397169, -0.99502206, -1.1667628, -0.6239334, -0.93213785, -0.84367216, -0.90050787, -0.9957463, -1.015128, -0.97094285, -1.0811117, -1.1178628, -1.1254033, -1.1688793, -1.1920139, -1.1953987, -1.2395208, -1.250629, -1.2544146, -1.272972, -1.2867879, -1.2957885, -1.3128825, -1.3222631, -1.3297377, -1.3425562, -1.352912, -1.36044, -1.369919, -1.3773192, -1.3842152, -1.3923349, -1.3991715, -1.4049995, -1.4113592, -1.417137, -1.4225107]",[3.4488802 2.6796534 2.8866577 ... 2.8256135 3.1316633 0.7362056]
-0.48456,1.2334172352718293,2.9611291787591796,1.4855999070826007,"[-1.0010849, -1.3914835, -1.7828524, -1.5620244, -1.2828001, -1.2490733, -1.6486479, -1.3231113, -1.2620401, -1.3263127, -1.2466481, -1.126888, -1.1082087, -1.1875049, -1.1273112, -1.0266736, -1.0735842, -1.0168501, -0.97109586, -0.94546044, -0.9468814, -0.9223741, -0.87272006, -0.8584913, -0.8436299, -0.79876196, -0.7831296, -0.7626686, -0.7441166, -0.7142426, -0.6933345, -0.67641276, -0.65106636, -0.6286544, -0.6132771, -0.59229934, -0.57334334, -0.5532365, -0.53728956, -0.51853704, -0.5002934, -0.4845598]",[3.5104365  2.8525934  3.0578153  ... 2.817167   3.4262145  0.77800107]
0.96563,1.285273416455429,3.1293284938556702,1.885880765512957,"[-0.24419032, -0.8468447, -1.2214104, -1.1531118, -0.4176111, -0.3520694, -0.38830626, -0.20578364, -0.38025114, -0.4045487, -0.24084751, -0.26471385, -0.35079557, -0.2541886, -0.17951965, -0.15081446, -0.10544645, -0.030301595, -0.007006429, 0.0456301, 0.096008606, 0.14671743, 0.16600792, 0.21435167, 0.2755881, 0.34290904, 0.40876603, 0.45385566, 0.49056384, 0.5237021, 0.56344014, 0.6001373, 0.6369016, 0.67505574, 0.71219695, 0.7494126, 0.78635377, 0.8231955, 0.85912234, 0.89481884, 0.9304905, 0.96563226]",[3.5801377  2.902249   2.6906617  ... 2.8100367  3.3287215  0.51525444]
-1.22714,1.2406513132298822,2.9560041491999396,1.5606957484683446,"[-0.34463775, -0.51742977, -0.8875411, -1.0426258, -1.1249448, -1.0974202, -0.39525154, -0.5686934, -0.54814005, -0.44552192, -0.53295124, -0.4782451, -0.5409943, -0.5556169, -0.630285, -0.6308089, -0.6896693, -0.727493, -0.7535768, -0.8036509, -0.827332, -0.8666576, -0.89281416, -0.9247594, -0.9487428, -0.9725974, -0.9954121, -1.012595, -1.0353413, -1.0510546, -1.0707178, -1.0867655, -1.1036931, -1.1197135, -1.1345576, -1.1500928, -1.1633735, -1.1778983, -1.1904035, -1.2034426, -1.2154727, -1.2271398]",[3.399547  2.8257341 2.7284474 ... 3.2198586 3.346776  0.7509558]
1.43331,1.2231417317281745,2.9273246115252363,1.7907903605902833,"[-1.2049526, -1.1384212, -0.9119136, -0.66179734, -0.28334352, -0.10692732, 0.026955014, 0.17967153, 0.20347987, 0.2815718, 0.2984158, 0.32661188, 0.3509011, 0.37677708, 0.37554702, 0.40618333, 0.42318425, 0.47378883, 0.5176564, 0.5613059, 0.6096614, 0.65484715, 0.70099837, 0.7465135, 0.7889228, 0.835483, 0.8796388, 0.9249503, 0.9692686, 1.011967, 1.0546544, 1.0953921, 1.1349225, 1.173392, 1.2101854, 1.2461948, 1.2806317, 1.3138036, 1.3457485, 1.3762004, 1.4054554, 1.4333076]",[3.574947  2.6508496 2.9177394 ... 3.324683  3.5887542 0.7962428]
-0.46031,1.2449450919186067,3.003374399183446,1.7270429505777136,"[-0.8867458, -1.0440505, -0.79369396, 0.26612085, 0.1143204, 0.08572477, 0.41733426, 0.58779234, 0.80193293, 0.8794101, 0.69883806, 0.90160984, 0.80251384, 0.6634418, 0.66378486, 0.6020784, 0.52209723, 0.56022763, 0.4619535, 0.4243788, 0.43404314, 0.3667638, 0.32634223, 0.31691653, 0.24719486, 0.22278959, 0.19765225, 0.13254261, 0.09784524, 0.05146679, -0.015682526, -0.046307977, -0.08975314, -0.13694462, -0.16658242, -0.22016981, -0.25757393, -0.3081016, -0.34818706, -0.3822347, -0.42047396, -0.460314]",[3.6255453 2.5580301 2.9218931 ... 3.4605615 3.1617522 0.6160319]
